uuid,Members,Answers,"Fully specified name:en","Short name:en",Description:en,"Data class","Data type","Allow decimals",Units,"Normal high","Normal low",_version:1,_order:1040
2f43d7b2-fed3-42c1-8c6b-b85cbe9fa7bf,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;3b75cc72-924b-4d36-8891-95484287495e,"Other Health Issues",,,Misc,Coded,,,,,,
c6f14c76-0f5f-47ad-88e1-eea902d28a94,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;3b75cc72-924b-4d36-8891-95484287495e,"Medication Allergies",,,Misc,Coded,,,,,,
8c689db0-7063-4016-921a-84a09ec5c130,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;3b75cc72-924b-4d36-8891-95484287495e,"Other Allergies",,,Misc,Coded,,,,,,
d27bee6a-b377-4303-9189-58987dc838bd,,38a3f4ac-c6cc-4843-aea9-d5f575e0f39c;10d9b4ee-755f-42d4-b003-7ba5e71f9792;a4590533-9246-49f0-8bf8-c4efced205a0;2c45bab0-8b80-420f-9967-d26ef6dce2dc,"Cleft Clinic Evaluator",Evaluator,,Misc,Coded,,,,,,
eba5d8a5-d62d-466b-baa9-bdd595bfffa8,,21c11acf-8a54-44cb-844c-b27f4b5afc4c;a9390e6f-f0cd-4b10-b7f3-83e28eb522a5;2dcfdf72-b8d2-4ecb-a952-04e3241a0b3c;161e61e9-f8f2-4942-beeb-41afd131e84b,"Cleft Clinic Evaluator Title",Title,,Misc,Coded,,,,,,
49502607-96a2-4ea8-adc9-aa4f4c3d815f,,054a3db2-ec29-4633-9206-7f3f7ee38385;89940b37-ea9f-4a43-8ce7-4dfda935c765,"Lip - Left",,,Misc,Coded,,,,,,
fb6c9ddb-11cf-4c7e-8155-310b8e58960c,,054a3db2-ec29-4633-9206-7f3f7ee38385;89940b37-ea9f-4a43-8ce7-4dfda935c765,"Lip - Right",,,Misc,Coded,,,,,,
9278d1f4-5286-4b09-95d8-f5aaf0ed84e1,,054a3db2-ec29-4633-9206-7f3f7ee38385;89940b37-ea9f-4a43-8ce7-4dfda935c765,"Alvelous - Left",,,Misc,Coded,,,,,,
192f98e9-b0a1-4328-9342-1493d1d2a5c4,,054a3db2-ec29-4633-9206-7f3f7ee38385;89940b37-ea9f-4a43-8ce7-4dfda935c765,"Alvelous - Right",,,Misc,Coded,,,,,,
d2ece49e-3adf-4649-89ca-c5d18a9238fe,,054a3db2-ec29-4633-9206-7f3f7ee38385;89940b37-ea9f-4a43-8ce7-4dfda935c765,"Hard Palate - Left",,,Misc,Coded,,,,,,
6abbc1dd-5bdf-4573-a406-59667a91c3aa,,054a3db2-ec29-4633-9206-7f3f7ee38385;89940b37-ea9f-4a43-8ce7-4dfda935c765;27d629f2-8495-478c-bc00-f162672c2552,"Soft Palate",,,Misc,Coded,,,,,,
a9224048-9359-4c7b-82da-42d6793451d5,,054a3db2-ec29-4633-9206-7f3f7ee38385;89940b37-ea9f-4a43-8ce7-4dfda935c765,"Hard Palate - Right",,,Misc,Coded,,,,,,
dc512f75-a2d5-44e4-b55e-579e54dc89af,,a607f4b7-6170-40fd-b942-35a3c9bcb145;b95331db-8723-4b49-9999-949a7e71eef0;86822a5d-1ef4-4af9-90d8-69e9fe46720e;b6eca1a6-f3a7-4661-8bdf-e7ed9f177008;dc7aa79f-6b05-48fb-842c-c7d20e4162e9;422d1b58-b7d1-431d-8738-fc4641a22963;1341de70-b329-4764-b82d-db70044c65e6;2b681359-2a5d-4160-8a46-609ac38c25b0;e43d5a2b-fb71-4f68-b3a5-62d362182040,"Cleft Care Workflow",,,Misc,Coded,,,,,,
37f71acd-dc8d-4ec6-8a04-ebf4d504b21c,,a607f4b7-6170-40fd-b942-35a3c9bcb145;d231899b-0474-41a7-84cb-dc6a586b49e4;dc7aa79f-6b05-48fb-842c-c7d20e4162e9;af05204d-cd2e-4edb-ba3b-89c4ff366bba;2b681359-2a5d-4160-8a46-609ac38c25b0;f0ef4867-f4e9-4fdc-b5f1-f7f3ac11beaa,"Speech therapy workflow",,,Misc,Coded,,,,,,
f27ae08b-b558-4ea3-a705-e4b78a8ff0ea,,46f2008d-896a-4a99-ad7b-c2e21a99f573;19445afc-e20a-4a9b-91d3-e35c8ba05365,Sucking,,,Misc,Coded,,,,,,
61bdec20-e1eb-40cf-b91c-3a7e24a43ca7,,46f2008d-896a-4a99-ad7b-c2e21a99f573;19445afc-e20a-4a9b-91d3-e35c8ba05365,Swallowing,,,Misc,Coded,,,,,,
eb0c8cf6-6c4a-42ec-82ec-cea45dde4453,,46f2008d-896a-4a99-ad7b-c2e21a99f573;19445afc-e20a-4a9b-91d3-e35c8ba05365,Biting,,,Misc,Coded,,,,,,
cffcb196-ee46-4e37-9710-b1857382f5f0,,46f2008d-896a-4a99-ad7b-c2e21a99f573;19445afc-e20a-4a9b-91d3-e35c8ba05365,Chewing,,,Misc,Coded,,,,,,
c10e1779-08e7-430e-a328-0458c3485542,,46f2008d-896a-4a99-ad7b-c2e21a99f573;19445afc-e20a-4a9b-91d3-e35c8ba05365,Blowing,,,Misc,Coded,,,,,,
22e1b75d-3307-4da0-9b4c-c10afce06a5f,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Lips - Structure",,,Misc,Coded,,,,,,
7d5dd024-f388-475a-b421-2cf331f7f9da,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Lips - Function",,,Misc,Coded,,,,,,
ee731b09-6d89-4641-ba0d-9b51ad7de4c3,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Teeth - Structure",,,Misc,Coded,,,,,,
e292a991-27c0-42cd-8a2f-0e8c1896bd47,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Teeth - Function",,,Misc,Coded,,,,,,
6b470614-1cd2-456c-b297-0daa51e82e9b,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Soft Palate - Structure",,,Misc,Coded,,,,,,
c0d4c279-aac4-4562-a638-e6ea6bc13b4c,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Soft Palate - Function",,,Misc,Coded,,,,,,
616896a6-829f-4f4b-9c88-fd63e7f588b3,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Tongue - Structure",,,Misc,Coded,,,,,,
5ec023b2-ac65-42b7-8389-12398680fd13,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Tongue - Function",,,Misc,Coded,,,,,,
605f15f7-f1c3-410a-a9da-a2f3632703d1,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Mandible - Structure",,,Misc,Coded,,,,,,
4f66ce8e-c048-4166-8c25-cf93d88fe818,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Mandible - Function",,,Misc,Coded,,,,,,
7d44b254-1529-4e37-98fc-77c258274ad7,,46f2008d-896a-4a99-ad7b-c2e21a99f573;19445afc-e20a-4a9b-91d3-e35c8ba05365,"Intra-oral breath pressure",,,Misc,Coded,,,,,,
7697c713-e02a-4d98-9ba6-4dddc2b8cac6,,edd588bb-8474-4d16-b0d3-c9116f6119e8;91359b65-77dc-463f-9957-5567f78cb914;a814089b-843c-47f7-8192-61602c82bc21;7608483e-ddaf-48be-bfe7-935c72fdb37b,"Receptive Language",,,Misc,Coded,,,,,,
95b84580-0748-4feb-8ab4-c2ef463f2705,,edd588bb-8474-4d16-b0d3-c9116f6119e8;91359b65-77dc-463f-9957-5567f78cb914;a814089b-843c-47f7-8192-61602c82bc21;7608483e-ddaf-48be-bfe7-935c72fdb37b,"Expressive Language",,,Misc,Coded,,,,,,
453d1726-dd0c-4b6c-be8f-16155d186941,,edd588bb-8474-4d16-b0d3-c9116f6119e8;91359b65-77dc-463f-9957-5567f78cb914;a814089b-843c-47f7-8192-61602c82bc21;7608483e-ddaf-48be-bfe7-935c72fdb37b,"Communication Development",,,Misc,Coded,,,,,,
43b446bc-a1c6-4397-8c53-a722b5584d9d,,131394eb-204c-41e3-890d-45e6e670616b;74aae598-0ec1-483e-99e5-72c11af692c4;46c8804d-0a00-4180-b80f-e5f09451e107,Pitch,,,Misc,Coded,,,,,,
a128211a-3b03-46d6-838e-a705de23f6cc,,131394eb-204c-41e3-890d-45e6e670616b;1f2f73b0-3ab5-4661-b9ef-b0ed36c9c930;24453c53-8923-4deb-bd58-6666eac9897d,Loudness,,,Misc,Coded,,,,,,
1976ffea-1592-4f3a-ae82-7050551de59e,,131394eb-204c-41e3-890d-45e6e670616b;4d6a43c0-3e18-4f71-ba34-4dc78bae4bdd;3234690b-0a67-4fd0-b027-0940aade5a34;b4d2bb2e-6aeb-486c-9bf7-f07a4eeadd8e;c97a4b31-f0b6-4fd3-8caa-3e4fffa11d8b,"Speech Quality","Speech Quality",,Misc,Coded,,,,,,
64043dbd-723e-4e5a-97df-83e0ef89e6fd,,ae7c6c2a-c711-4bb7-9b6c-6346ba9c52ab;32c54e77-5126-4448-b027-4a8d7f60a256;228ae12c-3c48-42cc-b15b-f38e70f705a7;a16d3e0f-9be2-4bad-a1a1-174c332c1219;13de5d71-6204-499d-ab32-2629f3ce919c;2b51553e-02f0-4e3d-aeb9-770f7f5021f8,Resonance,,,Misc,Coded,,,,,,
fdb83542-fbd6-45a6-87e9-894b3b6de281,,57cc5b02-93ee-4101-bf64-af2a3527fe24;0372400f-a051-495d-b2ab-33dd025f66da;39a19f17-402e-40a8-841c-1feb4bc16640,"Speech Intelligibility Rating",,,Misc,Coded,,,,,,
8c4afd12-57fd-40c4-9fd1-5e020abd4c72,,6fec766c-62b5-451a-8e94-97e71e04c30b;481d7bba-8ce0-4d0c-a7f6-6d3d890c4e8b,"Hearing Screening",,,Misc,Coded,,,,,,
cba225d0-4f0f-483f-91ac-a04254315afb,,a1212087-35f0-4a94-98d5-495119714b01;2ed5bb3c-c008-4b02-a4af-8e0d68405fd6;0f68e2e0-7a8b-48dc-a7d1-4a804b82bd3d,"Performance in school",,,Misc,Coded,,,,,,
cb7b2aaf-361a-469d-b82f-eb82a1fa7a7e,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Face",,,Misc,Coded,,,,,,
d75d8c56-94b1-4205-b587-254b59148b0d,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Lips",,,Misc,Coded,,,,,,
6c442aa3-5489-499c-8d41-0ee4300a5cb8,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Nose",,,Misc,Coded,,,,,,
733bf533-72aa-4519-94a4-39308323cbad,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Teeth, Occlusal Pattern - Dentition","Teeth - Dentition",,Misc,Coded,,,,,,
f1bca1ea-1ae8-47bf-9a0f-979da3869d09,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Teeth, Occlusal Pattern - Hygiene","Teeth - Hygiene",,Misc,Coded,,,,,,
71fa0462-7f17-437a-9e20-dc545cf01dc7,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Teeth, Occlusal Pattern - Class I","Teeth: Class I",,Misc,Coded,,,,,,
be3d6709-21e2-43db-9006-c165f512594f,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Teeth, Occlusal Pattern - Class II","Teeth: Class II",,Misc,Coded,,,,,,
13215665-bbd5-42d2-b476-b3a6b2f08e05,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Teeth, Occlusal Pattern - Class III","Teeth: Class III",,Misc,Coded,,,,,,
a91a3aef-d695-4df3-867f-20c70fb29d37,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Teeth, Occlusal Pattern - Open Bite","Teeth: Open Bite",,Misc,Coded,,,,,,
7fe91a08-04e0-470c-bc37-4117f8678bd6,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Teeth, Occlusal Pattern - Cross Bite","Teeth: Cross Bite",,Misc,Coded,,,,,,
cbc94ba7-f60c-4566-8d3e-bf2a2248b2bc,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Tongue - Form","Tongue: Form",,Misc,Coded,,,,,,
90f6e8f8-1888-4d92-aa42-88f06834ea2b,,85c79283-18a4-4d95-bdd4-3bede3e1c473;cf6a32ac-a578-4558-a72c-d0b9ba071ff4,"Oral Peripheral Exam - Tongue - Mobility","Tongue: Mobility",,Misc,Coded,,,,,,
1279b2f0-840a-4eb7-b3d5-1a28c4772bb6,,c45f6876-3f10-11e4-adec-0800271c1b75;3f9905a5-3b2d-4dbc-b17a-5b2a50216450;7f2b54a7-cde0-4437-996f-881b9220a244;380a3aaa-c282-4156-9272-b02b45a03449;8fe7ae95-4c1f-405d-a9a6-81acb2ada13e,"Hard Palate appearance",Appearance,,Misc,Coded,,,,,,
1b3d507a-c95e-4c09-b5e2-93257aebe3f6,,c4596f8c-3f10-11e4-adec-0800271c1b75;e8f9cdc5-1cec-451c-8792-74b9be978f30;f2355233-c552-4cd6-802f-0c7c75221f03,"Oronasal Fistula - Status",Status,,Misc,Coded,,,,,,
289f8c8a-b339-4a12-9e35-472c16a360fd,,c45f6876-3f10-11e4-adec-0800271c1b75;39edec5d-dc50-4f12-b440-3e23688506b1;0e0196f8-b8a0-4e8c-bd62-6b4daab02345,"Soft Palate - Symmetry - At Rest","Symmetry - at rest",,Misc,Coded,,,,,,
eb820d4c-7726-4c7b-9149-d2700e148b6a,,c45f6876-3f10-11e4-adec-0800271c1b75;39edec5d-dc50-4f12-b440-3e23688506b1;0e0196f8-b8a0-4e8c-bd62-6b4daab02345,"Soft Palate - Symmetry - During Movement","Symmetry - during movement",,Misc,Coded,,,,,,
ba43467f-3985-4213-bddb-93f76d5a596a,,57cc5b02-93ee-4101-bf64-af2a3527fe24;54798d14-ae3b-4666-8667-a9be973f9996;8d768a1b-5084-4cd2-9286-567f8feb35f8,"Soft Palate - Mobility",Mobility,,Misc,Coded,,,,,,
ab2ac9fb-ec55-46f9-9842-05ea26656a12,,f04f030d-5ab8-4123-8c72-175af0d50f75;4d9434de-048a-4016-960a-321c73e4d2ac,"Soft Palate - Length",Length,,Misc,Coded,,,,,,
7a10f994-51f0-447d-a111-fff37d86d275,,6b83cdbf-1f9b-4281-a1ed-0184886f5a5b;27d629f2-8495-478c-bc00-f162672c2552;26d7bc4d-f22c-4e4c-b2fa-ed860bbb05c0,"Soft Palate - Other related Abnormalities","Other Abnormalities",,Misc,Coded,,,,,,
0178a42d-24d3-4464-ab9b-c7e4247dd169,,88c4ccbc-9e92-4057-9bbc-2216044907e5;6ea87999-e358-4cf8-a022-09ae3ff73c12,"Articulation and Phonology - Informal Test","Informal Articulation Test",,Misc,Coded,,,,,,
10f51369-b9af-4500-aef3-3595cf9b70ff,,cf3ae83c-412b-488a-8891-ccc51a43f89c;11b35c65-0b8f-4f88-85f5-b028bb267b14;1cac8fcc-8015-4f56-8be2-5235c8812ae7,"Articulation and Phonology - Mode of stimulus presentation","Stimulus Presentation",,Misc,Coded,,,,,,
00affa01-a572-4d0b-8be2-f789b1c5e301,,6514614e-29e9-4fe3-b1ae-e6bde7514bf0;75f3c572-74dc-4c71-aa9a-3278dbcd2fb6,"Cleft Type Characteristics - Other",Other,,Misc,Coded,,,,,,
49ad65c5-8d6f-463f-8061-cbb8862538ad,,3e44b03a-8b41-4752-abff-10567397f47f;ee368a30-bd1d-4ccf-96fc-d4af831724ad;26d7bc4d-f22c-4e4c-b2fa-ed860bbb05c0,"Speech Intelligibility and Understandability - Understandable","Understandable by",,Misc,Coded,,,,,,
e2e0bc06-00e1-4330-8fb2-3e6aace13632,,3e44b03a-8b41-4752-abff-10567397f47f;ee368a30-bd1d-4ccf-96fc-d4af831724ad;26d7bc4d-f22c-4e4c-b2fa-ed860bbb05c0,"Speech Intelligibility and Understandability - Hard to Understand","Occasionally hard to understand by",,Misc,Coded,,,,,,
c0d11cab-2fdc-4529-a8be-882132914e9f,,3e44b03a-8b41-4752-abff-10567397f47f;ee368a30-bd1d-4ccf-96fc-d4af831724ad;26d7bc4d-f22c-4e4c-b2fa-ed860bbb05c0,"Speech Intelligibility and Understandability - Often Hard to Understand","Often Hard to Understand by",,Misc,Coded,,,,,,
49b5673c-3847-48fb-ab29-560d8a951a33,,3e44b03a-8b41-4752-abff-10567397f47f;ee368a30-bd1d-4ccf-96fc-d4af831724ad;26d7bc4d-f22c-4e4c-b2fa-ed860bbb05c0,"Speech Intelligibility and Understandability - Hard to Understand Most of the time","Hard to Understand most of the time by",,Misc,Coded,,,,,,
18cda3d8-4162-4d86-83ff-fa03a8b97f06,,3e44b03a-8b41-4752-abff-10567397f47f;ee368a30-bd1d-4ccf-96fc-d4af831724ad;26d7bc4d-f22c-4e4c-b2fa-ed860bbb05c0,"Speech Intelligibility and Understandability - Isolated words understandable","Isolated words understandable by",,Misc,Coded,,,,,,
9889ba40-8829-49b0-ad93-6347eae47602,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - WNL - Single Words","Single Words",,Misc,Coded,,,,,,
f52c0192-358e-46e7-9c7e-9b8cdd4c9370,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - WNL - Sentences",Sentences,,Misc,Coded,,,,,,
8e9bff63-5104-4dc2-b285-3f5af99781c2,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - WNL - Conversation",Conversation,,Misc,Coded,,,,,,
13fde42e-3b43-4479-9957-eaccfc8b3c4f,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Hypernasality - Single Words","Single Words",,Misc,Coded,,,,,,
d2e38c40-f199-42d5-adc7-db195720ffb5,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Hypernasality - Sentences",Sentences,,Misc,Coded,,,,,,
a4069d3f-2dd7-4087-8606-5c48d889b8f3,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Hypernasality - Conversation",Conversation,,Misc,Coded,,,,,,
ca62920f-748d-486d-8231-d7331ee03a0b,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Hyponasality - Single Words","Single Words",,Misc,Coded,,,,,,
46f8faaf-94be-4bb5-9f4f-e2994e5bfb70,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Hyponasality - Sentences",Sentences,,Misc,Coded,,,,,,
c56418fc-dc0c-4926-b488-c9f8e255e931,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Hyponasality - Conversation",Conversation,,Misc,Coded,,,,,,
e77136a3-f005-4e0a-be04-3a2a671946c3,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Mixed Resonance - Single Words","Single Words",,Misc,Coded,,,,,,
1c99c95e-3989-4e37-b779-ac090939cde6,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Mixed Resonance - Sentences",Sentences,,Misc,Coded,,,,,,
b19319a5-cae7-4820-86c9-9f854ec10944,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Mixed Resonance - Conversation",Conversation,,Misc,Coded,,,,,,
ec249fff-ec52-4e34-8578-e8d1ed0f00c2,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Cul de Sac - Single Words","Single Words",,Misc,Coded,,,,,,
666b9755-a998-4f78-a626-7683c60cb4a6,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Cul de Sac - Sentences",Sentences,,Misc,Coded,,,,,,
be80b216-3407-44fe-a6eb-ea68fa0c5258,,75f3c572-74dc-4c71-aa9a-3278dbcd2fb6;cca67b42-530b-4401-aab6-70520ad3a9e9;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Resonance - Cul de Sac - Conversation",Conversation,,Misc,Coded,,,,,,
b37ec999-0646-4fc2-813f-501a476bac13,,1efa5192-845a-46ea-b1ef-fa70e4ff28ce;8d0f1beb-af17-43d1-a24b-bf39f9654af9;45aaf332-1710-4182-a150-2567684039a3;017c2077-5cb7-4ac8-9fc7-e915c8f78285,"Speech Therapy - Resonance - Nasal Emission (NE)","Nasal Emission",,Misc,Coded,,,,,,
68fba75c-4e78-4902-8d90-6c883f41fa22,,1f15be96-521c-42ab-86d2-b457149bf47e;ff91ac17-aae3-4306-a034-f78332aaab96,"Speech Therapy - Resonance - Nasal Turbulence","Nasal Turbulence",,Misc,Coded,,,,,,
0484ca34-1d5f-40ec-a0ab-77bdcebcd067,,6de76ab7-3417-4c04-af64-0f34a1d154c1;26fb968f-0ca8-4952-9c5e-5ffe60eb349d;c85c8d43-ed39-407d-9cdd-33ef0dd69d25,"Speech Therapy - Resonance - Grimace",Grimace,,Misc,Coded,,,,,,
adde4e80-4a55-467f-8127-e6bbd8cab3dd,,131394eb-204c-41e3-890d-45e6e670616b;74aae598-0ec1-483e-99e5-72c11af692c4;46c8804d-0a00-4180-b80f-e5f09451e107;d1502e5f-2b01-48d2-a3a8-c16c2d108dfd,"Voice - Perpetual Analysis - Pitch",Pitch,,Misc,Coded,,,,,,
1d7ada5c-8cf0-436d-8a5b-a8817e5f80a0,,131394eb-204c-41e3-890d-45e6e670616b;1f2f73b0-3ab5-4661-b9ef-b0ed36c9c930;24453c53-8923-4deb-bd58-6666eac9897d,"Voice - Perpetual Analysis - Intensity",Intensity,,Misc,Coded,,,,,,
56e41b2c-3b7a-4bca-87e5-16da95cf91a3,,131394eb-204c-41e3-890d-45e6e670616b;4d6a43c0-3e18-4f71-ba34-4dc78bae4bdd;3234690b-0a67-4fd0-b027-0940aade5a34;b4d2bb2e-6aeb-486c-9bf7-f07a4eeadd8e;c97a4b31-f0b6-4fd3-8caa-3e4fffa11d8b;08a18f78-66b3-4cd1-8865-bf3d342bc23d;2a592bb3-6d2b-4f14-89dc-47e537c61d1c,"Voice - Perpetual Analysis - Quality",Quality,,Misc,Coded,,,,,,
6f2ebcc1-da32-4571-8665-a381a80d2289,,f6c74fa2-2ce2-44d8-91b4-5a6afd563e17;c45f6876-3f10-11e4-adec-0800271c1b75;25bed83a-0e21-419a-852b-e66383d01136,"Fluency - Rate of Speech","Rate of Speech",,Misc,Coded,,,,,,
33514a1d-92a5-4f33-b853-ede2bf4a6b0b,,c45f6876-3f10-11e4-adec-0800271c1b75;c1a98c2f-a037-4a6d-a1f1-39fbbbf22003,"Speech Therapy - Prosody - Tone and Rate","Prosody (Tone and Rate)",,Misc,Coded,,,,,,
3b35f5e0-7227-4e09-b9f8-86043d5671c6,,7331fba1-a383-4df4-a1b3-04790cff8e02;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Speech Therapy - Communication Impairment Severity - Clinician","By Clinician",,Misc,Coded,,,,,,
5529ba48-2255-4b11-8ae4-48d163581235,,7331fba1-a383-4df4-a1b3-04790cff8e02;50445246-bd3f-4d0c-b4aa-71f7a356a99f;54798d14-ae3b-4666-8667-a9be973f9996;258d897f-da46-4d35-ae1f-f6517117bd01,"Speech Therapy - Communication Impairment Severity - Patient","by Patient",,Misc,Coded,,,,,,
